Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.24-223.39.123.191-39684-443-6,192.168.0.24,39684,223.39.123.191,443,6,10/09/2019 11:19:21 AM,3679,2,0,37.0,0.0,37.0,0.0,18.5,26.16295090390226,0,0,0,0,10057.08072845882,543.6259853220984,3679.0,0.0,3679.0,3679.0,3679.0,3679.0,0.0,3679.0,3679.0,0,0,0,0,0,1,0,0,0,40,0,543.6259853220984,0.0,0.0,37.0,24.666666666666664,21.361959960016154,456.33333333333337,0,0,1,1,2,0,0,0,0.0,37.0,18.5,0.0,0,0,0,0,0,0,0,0,0,0,35040,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.24-180.182.57.33-43782-443-6,192.168.0.24,43782,180.182.57.33,443,6,10/09/2019 11:19:21 AM,3967,2,1,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,13360.221830098311,756.2389715149988,1983.5,2161.6254300872756,3512.0,455.0,455.0,455.0,0.0,455.0,455.0,0,0,0,0,0,1,0,0,0,64,20,504.1593143433325,252.07965717166624,0.0,53.0,26.499999999999996,30.599564267050166,936.3333333333334,1,0,1,1,2,0,0,0,0.0,35.333333333333336,26.5,0.0,0,0,0,0,0,0,0,0,0,0,8170,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.24-139.150.252.50-51586-80-6,192.168.0.24,51586,139.150.252.50,80,6,10/09/2019 11:19:21 AM,7125,2,1,252.0,0.0,252.0,0.0,126.0,178.19090885900997,0.0,0.0,0.0,0.0,35368.42105263158,421.05263157894734,3562.5,4934.898225900915,7052.0,73.0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,0,1,0,0,0,64,20,280.7017543859649,140.35087719298244,0.0,252.0,126.0,145.4922678357857,21168.0,1,0,1,1,2,0,0,0,0.0,168.0,126.0,0.0,0,0,0,0,0,0,0,0,0,0,8170,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-56270-9010-6,192.168.0.16,56270,192.168.0.13,9010,6,10/09/2019 11:19:22 AM,62083,14,6,1056.0,828.0,176.0,0.0,75.42857142857143,90.38525601830482,414.0,0.0,138.0,213.7886807106494,30346.471658908235,322.14938066781565,3267.5263157894738,5198.148263975259,20764.0,72.0,47801.0,3677.0,7555.003386277644,27367.0,72.0,35336.0,7067.2,10245.887843422843,23990.0,462.0,0,0,0,0,472,200,225.50456646747097,96.6448142003447,0.0,414.0,89.71428571428571,134.09442302241465,17981.31428571429,1,3,0,8,18,0,2,3,0.0,94.2,75.42857142857143,138.0,0,0,0,1884,8,66810,0,0,0,0,65535,1869,6,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-192.168.0.16-9010-56270-6,192.168.0.13,9010,192.168.0.16,56270,6,10/09/2019 11:19:22 AM,425,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7058.823529411765,212.5,197.28279195104676,352.0,73.0,0,0,0,0,0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,32,52,2352.9411764705883,4705.882352941177,0.0,0.0,0.0,0.0,0.0,1,0,1,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1869,32768,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-56270-9010-6,192.168.0.16,56270,192.168.0.13,9010,6,10/09/2019 11:19:22 AM,78,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25641.02564102564,78.0,0.0,78.0,78.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,0,0,0,0,0,52,0,25641.02564102564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32739,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-56270-9010-6,192.168.0.16,56270,192.168.0.13,9010,6,10/09/2019 11:19:22 AM,411,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7299.2700729927,205.5,187.3832970144351,338.0,73.0,411.0,205.5,187.3832970144351,338.0,73.0,0,0,0,0,0,0,0,0,0,72,0,7299.2700729927,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-56270-9010-6,192.168.0.16,56270,192.168.0.13,9010,6,10/09/2019 11:19:22 AM,76,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,26315.78947368421,76.0,0.0,76.0,76.0,76.0,76.0,0.0,76.0,76.0,0,0,0,0,0,0,0,0,0,52,0,26315.78947368421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32739,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-56270-9010-6,192.168.0.16,56270,192.168.0.13,9010,6,10/09/2019 11:19:22 AM,138,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14492.753623188406,138.0,0.0,138.0,138.0,138.0,138.0,0.0,138.0,138.0,0,0,0,0,0,0,0,0,0,52,0,14492.753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32739,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-56270-9010-6,192.168.0.16,56270,192.168.0.13,9010,6,10/09/2019 11:19:22 AM,77,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25974.025974025975,77.0,0.0,77.0,77.0,77.0,77.0,0.0,77.0,77.0,0,0,0,0,0,0,0,0,0,52,0,25974.025974025975,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32739,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-56271-9010-6,192.168.0.16,56271,192.168.0.13,9010,6,10/09/2019 11:19:22 AM,624812,32,45,1904.0,54332.0,272.0,0.0,59.50000000000001,114.243655855482,1388.0,0.0,1207.377777777778,466.51431279265586,90004.67340576045,123.23706971056893,8221.210526315788,65472.72875130344,571339.0,71.0,614934.0,19836.58064516129,104576.84831063206,583158.0,73.0,607451.0,13805.704545454539,86044.41569669175,571339.0,71.0,0,0,0,0,1096,1456,51.215405594002675,72.02166411656626,0.0,1388.0,720.9743589743592,675.6275577095688,456472.5967365968,1,8,0,8,71,0,6,8,1.0,730.3376623376623,59.5,1207.3777777777777,0,0,0,56236,47,93273,0,0,0,0,65535,1869,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
