Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.15-192.168.0.24-56206-5190-6,192.168.0.15,56206,192.168.0.24,5190,6,11/07/2019 11:18:52 AM,4317,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,463.2846884410471,4317.0,0.0,4317.0,4317.0,4317.0,4317.0,0.0,4317.0,4317.0,0,0,0,0,0,0,0,0,0,48,0,463.2846884410471,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
52.69.98.82-192.168.0.23-443-56318-6,52.69.98.82,443,192.168.0.23,56318,6,11/07/2019 11:18:55 AM,1918,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,16162.66944734098,1042.752867570386,1918.0,0.0,1918.0,1918.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,521.376433785193,521.376433785193,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,2,0,0,0,1.0,31.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,114,798,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.24-35878-7920-6,192.168.0.15,35878,192.168.0.24,7920,6,11/07/2019 11:18:31 AM,33273,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,270.48958615093323,4159.125,5964.036036048551,18892.0,1608.0,33273.0,4159.125,5964.036036048551,18892.0,1608.0,0,0,0,0,0,0,0,0,0,216,0,270.48958615093323,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-224.0.0.251-5353-5353-17,192.168.0.16,5353,224.0.0.251,5353,17,11/07/2019 11:18:25 AM,6256436,10,0,1870.0,0.0,199.0,175.0,187.0,12.649110640673518,0,0,0,0,298.8922127549934,1.598354078903708,695159.5555555556,1569187.2609028465,4717422.0,408.0,6256436.0,695159.5555555556,1569187.2609028465,4717422.0,408.0,0,0,0,0,0,0,0,0,0,80,0,1.598354078903708,0.0,175.0,199.0,185.9090909090909,12.533591228810248,157.09090909090918,0,0,0,0,0,0,0,0,0.0,204.5,187.0,0.0,0,0,0,847,4,8170,5,935,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.23-172.217.161.72-50654-443-6,192.168.0.23,50654,172.217.161.72,443,6,11/07/2019 11:18:45 AM,67566,1,1,1195.0,418.0,1195.0,1195.0,1195.0,0.0,418.0,418.0,418.0,0.0,23872.95385252938,29.600686735932275,67566.0,0.0,67566.0,67566.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,14.800343367966137,14.800343367966137,418.0,1195.0,936.0,448.6011591603392,201243.0,0,0,0,2,2,0,0,0,1.0,1404.0,1195.0,418.0,0,0,0,0,0,0,0,0,0,0,710,262,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.5-9.171.0.183-0-0-0,134.221.96.5,0,9.171.0.183,0,0,11/07/2019 11:18:25 AM,101225,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.636947394418375,50612.5,70992.81372434819,100812.0,413.0,101225.0,50612.5,70992.81372434819,100812.0,413.0,0,0,0,0,0,0,0,0,0,0,0,29.636947394418375,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.24-56206-587-6,192.168.0.15,56206,192.168.0.24,587,6,11/07/2019 11:18:50 AM,3739,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,534.9023803155924,3739.0,0.0,3739.0,3739.0,3739.0,3739.0,0.0,3739.0,3739.0,0,0,0,0,0,0,0,0,0,48,0,534.9023803155924,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
223.39.118.176-192.168.0.23-443-55486-6,223.39.118.176,443,192.168.0.23,55486,6,11/07/2019 11:18:23 AM,34455990,15,20,11320.0,5932.0,1460.0,0.0,754.6666666666666,466.39463159533943,596.0,0.0,296.6,304.36619218856816,500.69668583024315,1.0157885464907552,1013411.4705882353,2162425.2504903087,8904622.0,121.0,3.4454024E7,2461001.714285714,2856298.538226715,8930568.0,121.0,3.4454002E7,1813368.5263157897,2658135.5437726644,8904622.0,25980.0,0,0,0,0,300,400,0.43533794849603796,0.5804505979947173,0.0,1460.0,519.7777777777776,463.31871850879816,214664.23492063492,0,0,0,20,35,0,0,0,1.0,534.6285714285714,754.6666666666666,296.6,0,0,0,3719,4,6184,2,1886,3,988,47084,65483,11,20,3340161.0,2669771.5209607356,4925600.0,257798.0,6434765.666666667,2141181.59795715,8904622.0,5102288.0,NeedManualLabel
223.39.123.191-192.168.0.24-443-37260-6,223.39.123.191,443,192.168.0.24,37260,6,11/07/2019 11:18:47 AM,12787,2,3,37.0,0.0,37.0,0.0,18.5,26.16295090390226,0.0,0.0,0.0,0.0,2893.563775709705,391.0221318526629,3196.75,3337.897679178717,7600.0,369.0,8829.0,8829.0,0.0,8829.0,8829.0,11927.0,5963.5,7911.81777469628,11558.0,369.0,1,0,0,0,40,60,156.40885274106515,234.61327911159773,0.0,37.0,12.333333333333334,19.106717841289925,365.06666666666666,1,0,0,1,5,0,0,0,1.0,14.8,18.5,0.0,0,0,0,0,0,0,0,0,0,0,17779,35040,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.23-223.39.118.183-44400-443-6,192.168.0.23,44400,223.39.118.183,443,6,11/07/2019 11:18:53 AM,1004208,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.983238532256266,334736.0,535600.351752125,952775.0,6004.0,998204.0,499102.0,641590.5094824892,952775.0,45429.0,0,0,0,0,0,0,0,0,0,96,32,2.9874288991921993,0.9958096330640664,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2481,1964,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,11/07/2019 11:18:38 AM,182754,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,27.359182288759754,45688.5,52376.651493453326,103600.0,419.0,182754.0,45688.5,52376.651493453326,103600.0,419.0,0,0,0,0,0,0,0,0,0,0,0,27.359182288759754,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.24-56206-1072-6,192.168.0.15,56206,192.168.0.24,1072,6,11/07/2019 11:18:52 AM,4294,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,465.76618537494176,4294.0,0.0,4294.0,4294.0,4294.0,4294.0,0.0,4294.0,4294.0,0,0,0,0,0,0,0,0,0,48,0,465.76618537494176,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
