Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.13-52.219.40.217-36400-443-6,192.168.0.13,36400,52.219.40.217,443,6,11/07/2019 11:14:19 AM,1173578,38,32,32267.0,3933.0,1400.0,0.0,849.1315789473683,670.2781661794594,1400.0,0.0,122.90625000000001,351.3513414247451,30845.84066845152,59.64665322628747,17008.3768115942,54279.55963427871,415962.0,72.0,1062040.0,28703.783783783772,73958.07924693823,415962.0,80.0,1088612.0,35116.51612903226,92689.85746882664,506719.0,72.0,0,0,0,0,804,652,32.3796117514132,27.267041474874272,0.0,1400.0,509.8591549295773,653.2926776999866,426791.3227364185,2,2,0,15,69,0,0,0,0.0,517.1428571428571,849.1315789473684,122.90625,0,0,0,36200,39,33430,0,0,0,0,14000,370,27,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-52.219.40.217-36400-443-6,192.168.0.13,36400,52.219.40.217,443,6,11/07/2019 11:14:20 AM,64623,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94873342308466,64623.0,0.0,64623.0,64623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15.47436671154233,15.47436671154233,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,370,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.23-110.76.142.34-41026-443-6,192.168.0.23,41026,110.76.142.34,443,6,11/07/2019 11:14:34 AM,33637,6,10,2054.0,5170.0,1448.0,0.0,342.3333333333333,553.4176241019676,1448.0,0.0,517.0,653.8395997660452,214763.5044742397,475.6666765763891,2242.4666666666667,2636.455625772349,10181.0,82.0,27907.0,5581.4,6680.555837653032,17114.0,215.0,30008.0,3334.222222222222,4588.407615332845,14111.0,82.0,0,0,0,0,200,328,178.3750037161459,297.2916728602432,0.0,1448.0,424.9411764705883,596.0903319326103,355323.68382352946,1,2,0,7,15,0,0,0,1.0,451.5,342.3333333333333,517.0,0,0,0,7224,11,254482,0,0,0,0,65535,35,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.23-110.76.142.34-41026-443-6,192.168.0.23,41026,110.76.142.34,443,6,11/07/2019 11:14:34 AM,119,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,260504.20168067227,16806.72268907563,119.0,0.0,119.0,119.0,119.0,119.0,0.0,119.0,119.0,0,0,0,0,0,1,0,0,0,64,0,16806.72268907563,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,0,0,0,0,821,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
203.133.167.207-192.168.0.23-443-33318-6,203.133.167.207,443,192.168.0.23,33318,6,11/07/2019 11:14:35 AM,102188,10,5,4807.0,1269.0,1460.0,0.0,480.69999999999993,651.426648040881,1029.0,0.0,253.8,440.0417025691997,59459.03628606098,146.7882725956081,7299.142857142858,11532.037446623632,43002.0,123.0,86877.0,9653.0,14396.196528944722,43002.0,123.0,99951.0,24987.75,21575.461823948674,55251.0,4175.0,0,0,0,0,212,100,97.85884839707207,48.92942419853603,0.0,1460.0,379.7499999999999,572.6658711674722,327946.19999999995,1,1,1,8,15,0,0,0,0.0,405.06666666666666,480.7,253.8,0,0,0,6076,9,71786,0,0,0,0,8190,776,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.23-211.231.99.12-51112-443-6,192.168.0.23,51112,211.231.99.12,443,6,11/07/2019 11:14:35 AM,72945,5,10,395.0,5111.0,342.0,0.0,79.0,148.80188170853216,1460.0,0.0,511.1,658.702335403987,75481.52717801083,205.6343820686819,5210.357142857143,6284.230441927854,22305.0,74.0,69171.0,17292.75,11047.623285123367,25055.0,926.0,68663.0,7629.222222222223,10029.512522772204,30957.0,74.0,0,0,0,0,120,212,68.54479402289397,137.08958804578793,0.0,1460.0,344.125,562.2722798312813,316150.11666666664,2,2,0,7,14,0,0,0,2.0,367.06666666666666,79.0,511.1,0,0,0,5506,8,96545,0,0,0,0,65535,2560,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
110.76.142.34-192.168.0.23-443-41040-6,110.76.142.34,443,192.168.0.23,41040,6,11/07/2019 11:14:37 AM,42034,10,7,5342.0,1709.0,1448.0,0.0,534.1999999999999,640.8617115519801,1370.0,0.0,244.14285714285717,501.60091326718714,167745.1586810677,404.43450540039015,2627.125,3804.7954106189027,15724.0,79.0,39957.0,4439.666666666667,7170.650615529946,21491.0,79.0,38549.0,6424.833333333334,7481.737402947706,20915.0,415.0,0,0,0,0,328,236,237.90265023552362,166.53185516486653,0.0,1448.0,391.72222222222223,579.8000472328731,336168.0947712418,1,1,1,9,17,0,0,0,0.0,414.7647058823529,534.2,244.14285714285714,0,0,0,7051,12,196669,0,0,0,0,28960,821,8,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.24-223.39.123.191-43833-443-6,192.168.0.24,43833,223.39.123.191,443,6,11/07/2019 11:14:36 AM,5367546,13,13,1086.0,7118.0,398.0,0.0,83.53846153846153,141.15453433773413,1460.0,0.0,547.5384615384617,628.3940663024298,1528.4452150014179,4.843926814972801,214701.84000000003,1020561.7029788336,5111020.0,75.0,256446.0,21370.5,45003.234385784075,159979.0,75.0,5361192.0,446766.0,1477939.0126743142,5137243.0,79.0,0,0,0,0,280,264,2.4219634074864005,2.4219634074864005,0.0,1460.0,303.8518518518518,498.958353719465,248959.4387464387,1,2,0,10,25,0,0,0,1.0,315.53846153846155,83.53846153846153,547.5384615384615,0,0,0,8167,12,37924,13,1086,13,7118,14600,27329,4,20,256446.0,0.0,256446.0,256446.0,5111020.0,0.0,5111020.0,5111020.0,NeedManualLabel
192.168.0.24-223.39.123.191-33045-443-6,192.168.0.24,33045,223.39.123.191,443,6,11/07/2019 11:14:36 AM,5204044,12,15,809.0,11214.0,398.0,0.0,67.41666666666667,134.34992190229036,1460.0,0.0,747.6,650.9112074622774,2310.318667559306,5.18827281245124,200155.5384615385,973268.997355828,4970671.0,81.0,233222.0,21202.0,33892.483234487256,114970.0,86.0,5185445.0,370388.9285714286,1334784.7249741731,5006419.0,81.0,0,0,0,0,260,304,2.305899027756107,2.8823737846951336,0.0,1460.0,429.3928571428571,590.2190641200889,348358.54365079355,1,2,0,9,26,0,0,0,1.0,445.2962962962963,67.41666666666667,747.6,0,0,0,11986,13,72860,12,809,15,11214,14600,27329,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.24-223.39.123.193-44401-8100-6,192.168.0.24,44401,223.39.123.193,8100,6,11/07/2019 11:14:36 AM,6010714,31,27,17335.0,1185.0,1460.0,0.0,559.1935483870968,644.8222193935751,687.0,0.0,43.88888888888889,160.28396275968694,3081.164733507533,9.649435990466356,105451.1228070175,607227.6300015998,4581701.0,72.0,5996129.0,199870.96666666667,832835.9680873326,4581701.0,72.0,6002190.0,230853.46153846156,895916.2676474283,4598502.0,75.0,0,0,0,0,640,544,5.157457167318225,4.4919788231481315,0.0,1460.0,313.8983050847459,542.5684032805975,294380.47223845706,2,2,0,19,57,0,0,0,0.0,319.3103448275862,559.1935483870968,43.888888888888886,0,0,0,17160,25,15351,31,17335,27,1185,14600,45260,26,20,0,0,0,0,0,0,0,0,NeedManualLabel
