Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
111.165.119.198-192.168.0.24-7164-19604-6,111.165.119.198,7164,192.168.0.24,19604,6,05/06/2019 09:14:13 AM,1129,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1771.4791851195748,1129.0,0.0,1129.0,1129.0,1129.0,1129.0,0.0,1129.0,1129.0,0,0,0,0,0,0,0,0,0,40,0,1771.4791851195748,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7738,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.24-8.8.8.8-60917-53-17,192.168.0.24,60917,8.8.8.8,53,17,05/06/2019 09:13:47 AM,36554,1,1,33.0,49.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,2243.256551950539,54.71357443781802,36554.0,0.0,36554.0,36554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,27.35678721890901,27.35678721890901,33.0,49.0,38.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,57.5,33.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.217.31.138-192.168.0.23-443-50320-6,172.217.31.138,443,192.168.0.23,50320,6,05/06/2019 09:13:47 AM,274040,9,4,4335.0,710.0,1418.0,0.0,481.6666666666667,606.9349223763616,617.0,0.0,177.5,296.26170862938056,18409.721208582687,47.43833017077799,22836.666666666668,23897.56130705061,73767.0,119.0,268933.0,33616.625,30410.22694958063,81741.0,119.0,192036.0,64012.0,54576.47933863085,126219.0,24173.0,0,0,0,0,296,128,32.84192088746168,14.596409283316303,0.0,1418.0,360.3571428571429,526.6966149272503,277409.3241758242,0,1,0,6,13,0,0,0,0.0,388.0769230769231,481.6666666666667,177.5,0,0,0,5045,8,26366,0,0,0,0,60192,773,6,32,0,0,0,0,0,0,0,0,NeedManualLabel
111.176.219.59-192.168.0.24-5287-19604-6,111.176.219.59,5287,192.168.0.24,19604,6,05/06/2019 09:14:06 AM,570,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3508.7719298245615,570.0,0.0,570.0,570.0,570.0,570.0,0.0,570.0,570.0,0,0,0,0,0,0,0,0,0,40,0,3508.7719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3604,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.14-239.255.255.250-50562-1900-17,192.168.0.14,50562,239.255.255.250,1900,17,05/06/2019 09:14:07 AM,3037279,12,0,2100.0,0.0,175.0,175.0,175.0,0.0,0,0,0,0,691.4083296266165,3.950904740723523,276116.27272727276,412497.03266256134,999728.0,364.0,3037279.0,276116.27272727276,412497.03266256134,999728.0,364.0,0,0,0,0,0,0,0,0,0,96,0,3.950904740723523,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,189.58333333333334,175.0,0.0,0,0,0,2100,12,691,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.23-163.152.1.1-17819-53-17,192.168.0.23,17819,163.152.1.1,53,17,05/06/2019 09:13:30 AM,2155,1,1,35.0,486.0,35.0,35.0,35.0,0.0,486.0,486.0,486.0,0.0,241763.3410672854,928.0742459396753,2155.0,0.0,2155.0,2155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,464.03712296983764,464.03712296983764,35.0,486.0,185.33333333333334,260.38497140452125,67800.33333333334,0,0,0,0,0,0,0,0,1.0,278.0,35.0,486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.217.25.238-192.168.0.14-443-64931-17,172.217.25.238,443,192.168.0.14,64931,17,05/06/2019 09:13:24 AM,68191115,11,0,458.0,0.0,188.0,18.0,41.63636363636363,49.45153734166963,0,0,0,0,6.7164175274154125,0.1613113379946933,6819111.5,7027963.532382878,1.507151E7,87.0,6.8191115E7,6819111.5,7027963.532382878,1.507151E7,87.0,0,0,0,0,0,0,0,0,0,88,0,0.1613113379946933,0.0,18.0,188.0,39.833333333333336,47.5620806436337,2262.1515151515155,0,0,0,0,0,0,0,0,0.0,43.45454545454545,41.63636363636363,0.0,0,0,0,302,5,226,2,91,0,0,0,0,10,8,1331318.0,0.0,1331318.0,1331318.0,1.33719416E7,1907891.1531781103,1.507151E7,1.0948577E7,NeedManualLabel
111.169.31.255-192.168.0.24-7694-19604-6,111.169.31.255,7694,192.168.0.24,19604,6,05/06/2019 09:14:06 AM,572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3496.5034965034965,572.0,0.0,572.0,572.0,572.0,572.0,0.0,572.0,572.0,0,0,0,0,0,0,0,0,0,40,0,3496.5034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4561,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.23-163.152.1.1-48407-53-17,192.168.0.23,48407,163.152.1.1,53,17,05/06/2019 09:13:38 AM,1435,1,1,32.0,296.0,32.0,32.0,32.0,0.0,296.0,296.0,296.0,0.0,228571.42857142855,1393.7282229965156,1435.0,0.0,1435.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,696.8641114982578,696.8641114982578,32.0,296.0,120.0,152.4204710660612,23232.0,0,0,0,0,0,0,0,0,1.0,180.0,32.0,296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,05/06/2019 09:13:32 AM,60307984,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1989786294298944,5482544.0,1.2098789648573495E7,2.9953309E7,346.0,6.0307984E7,5482544.0,1.2098789648573495E7,2.9953309E7,346.0,0,0,0,0,0,0,0,0,0,0,0,0.1989786294298944,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,73284.5,34950.16687370749,97998.0,48571.0,2.9953235E7,104.65180361560904,2.9953309E7,2.9953161E7,NeedManualLabel
