Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.15-192.168.0.13-57929-443-6,192.168.0.15,57929,192.168.0.13,443,6,11/07/2019 10:58:00 AM,1652,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.6537530266344,1652.0,0.0,1652.0,1652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,605.3268765133172,605.3268765133172,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-5900-6,192.168.0.15,57929,192.168.0.13,5900,6,11/07/2019 10:58:00 AM,1737,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.4104778353483,1737.0,0.0,1737.0,1737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,575.7052389176741,575.7052389176741,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-135-6,192.168.0.15,57929,192.168.0.13,135,6,11/07/2019 10:58:00 AM,1806,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.4197120708748,1806.0,0.0,1806.0,1806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,553.7098560354374,553.7098560354374,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-587-6,192.168.0.15,57929,192.168.0.13,587,6,11/07/2019 10:58:00 AM,3769,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.6447333510215,3769.0,0.0,3769.0,3769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,265.32236667551075,265.32236667551075,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-256-6,192.168.0.15,57929,192.168.0.13,256,6,11/07/2019 10:58:00 AM,3814,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.3838489774515,3814.0,0.0,3814.0,3814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,262.19192448872576,262.19192448872576,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-8888-6,192.168.0.15,57929,192.168.0.13,8888,6,11/07/2019 10:58:00 AM,3812,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.6589716684156,3812.0,0.0,3812.0,3812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,262.3294858342078,262.3294858342078,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-8080-6,192.168.0.15,57929,192.168.0.13,8080,6,11/07/2019 10:58:00 AM,3737,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.1886540005352,3737.0,0.0,3737.0,3737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,267.5943270002676,267.5943270002676,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-25-6,192.168.0.15,57929,192.168.0.13,25,6,11/07/2019 10:58:00 AM,3734,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.6186395286556,3734.0,0.0,3734.0,3734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,267.8093197643278,267.8093197643278,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-1723-6,192.168.0.15,57929,192.168.0.13,1723,6,11/07/2019 10:58:00 AM,3732,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.9056806002144,3732.0,0.0,3732.0,3732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,267.9528403001072,267.9528403001072,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-554-6,192.168.0.15,57929,192.168.0.13,554,6,11/07/2019 10:58:00 AM,9944,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.6894609814964,4972.0,1753.624817342638,6212.0,3732.0,9944.0,9944.0,0.0,9944.0,9944.0,0,0,0,0,0,0,0,0,0,44,24,201.1263073209976,100.5631536604988,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,14600,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-143-6,192.168.0.15,57929,192.168.0.13,143,6,11/07/2019 10:58:00 AM,5862,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.180484476288,5862.0,0.0,5862.0,5862.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,170.590242238144,170.590242238144,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.13-57929-113-6,192.168.0.15,57929,192.168.0.13,113,6,11/07/2019 10:58:00 AM,8376,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.7774594078319,8376.0,0.0,8376.0,8376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,119.38872970391596,119.38872970391596,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
