Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
43.227.116.77-192.168.0.23-443-45900-6,43.227.116.77,443,192.168.0.23,45900,6,11/07/2019 10:51:07 AM,26936,9,4,6578.0,530.0,1460.0,0.0,730.888888888889,698.5149326328759,499.0,0.0,132.5,244.76996003050158,263884.7638847639,482.6254826254826,2244.666666666667,3180.823059104881,9798.0,75.0,24346.0,3043.25,4294.294512157132,10232.0,75.0,21033.0,7011.0,5963.791076152819,12013.0,411.0,0,0,0,0,180,80,334.1253341253341,148.5001485001485,0.0,1460.0,507.71428571428567,641.6505673257451,411715.4505494506,2,0,0,5,13,0,0,0,0.0,546.7692307692307,730.8888888888889,132.5,0,0,0,7108,9,332071,0,0,0,0,123,845,7,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-192.168.0.16-9020-52717-6,192.168.0.13,9020,192.168.0.16,52717,6,11/07/2019 10:51:07 AM,6270158,1214,803,1334038.0,0.0,1388.0,30.0,1098.8780889621094,507.622421328837,0.0,0.0,0.0,0.0,212759.8698469799,321.6824839182681,3110.1974206349214,12071.891463413273,112657.0,69.0,6267122.0,5166.629843363562,16009.279547995731,112657.0,69.0,6263417.0,7809.746882793013,20222.815055428462,120332.0,70.0,0,0,0,0,38848,25696,193.61553568506565,128.0669482332024,0.0,1388.0,661.757185332013,666.7655502267402,444576.29896916763,0,1,1,370,2016,0,0,0,0.0,662.0852751611304,1098.8780889621087,0.0,0,0,0,1334038,1214,212862,0,0,0,0,1869,1849,1213,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-172.217.26.5-64535-443-6,192.168.0.16,64535,172.217.26.5,443,6,11/07/2019 10:51:17 AM,373602,17,10,2967.0,2774.0,1323.0,0.0,174.52941176470588,336.7170766472683,1418.0,0.0,277.4,546.2220142843831,15366.620093040188,72.2694203992484,14369.307692307691,34815.18113095979,172632.0,74.0,373602.0,23350.125,45621.497588856066,173123.0,74.0,166732.0,18525.777777777777,21685.233027211038,50538.0,76.0,0,0,0,0,544,328,45.50296839952677,26.766451999721628,0.0,1418.0,205.03571428571422,413.18576955012634,170722.4801587301,0,2,1,14,25,0,0,0,0.0,212.62962962962962,174.52941176470588,277.4,0,0,0,5741,15,36256,0,0,0,0,65535,271,10,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-172.217.26.5-64536-443-6,192.168.0.16,64536,172.217.26.5,443,6,11/07/2019 10:51:17 AM,350640,24,10,5549.0,2774.0,1325.0,0.0,231.20833333333334,383.62016757596894,1418.0,0.0,277.4,546.2220142843831,23736.595938854665,96.96554871092859,10625.454545454544,29057.66771341399,158640.0,73.0,350640.0,15245.217391304348,36845.74732949211,164337.0,73.0,157454.0,17494.88888888889,19645.86358145427,42104.0,82.0,0,0,0,0,768,328,68.44626967830253,28.519279032626056,0.0,1418.0,237.79999999999995,425.0702917649932,180684.75294117647,0,2,1,19,32,0,0,0,0.0,244.7941176470588,231.20833333333334,277.4,0,0,0,8323,20,55686,0,0,0,0,65535,282,15,20,0,0,0,0,0,0,0,0,NeedManualLabel
172.217.26.5-192.168.0.16-443-64536-6,172.217.26.5,443,192.168.0.16,64536,6,11/07/2019 10:51:17 AM,980,2,1,1033.0,0.0,759.0,274.0,516.5,342.94678887547553,0.0,0.0,0.0,0.0,1054081.6326530613,3061.2244897959185,490.0,526.0874452027914,862.0,118.0,118.0,118.0,0.0,118.0,118.0,0,0,0,0,0,1,0,0,0,64,20,2040.8163265306123,1020.4081632653061,0.0,759.0,448.0,376.13029657287643,141474.0,0,0,1,2,2,0,0,0,0.0,597.3333333333334,516.5,0.0,0,0,0,0,0,0,0,0,0,0,282,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-172.217.26.5-64536-443-6,192.168.0.16,64536,172.217.26.5,443,6,11/07/2019 10:51:17 AM,3044,2,2,0.0,166.0,0.0,0.0,0.0,0.0,120.0,46.0,83.0,52.32590180780452,54533.508541392905,1314.060446780552,1014.6666666666666,1053.621057749575,2176.0,120.0,3044.0,3044.0,0.0,3044.0,3044.0,120.0,120.0,0.0,120.0,120.0,0,0,0,0,40,64,657.030223390276,657.030223390276,0.0,120.0,33.2,52.45188271168157,2751.2,0,0,2,2,2,0,0,0,1.0,41.5,0.0,83.0,0,0,0,0,0,0,0,0,0,0,0,282,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-52717-9020-6,192.168.0.16,52717,192.168.0.13,9020,6,11/07/2019 10:51:13 AM,10811693,1351,2326,4.0,2586308.0,4.0,0.0,0.0029607698001480436,0.10882591235818867,1400.0,10.0,1111.9122957867592,505.2020943895918,239214.33951186,340.0947474183738,2941.156964091406,11329.26190728801,84321.0,67.0,1.0773871E7,7980.645185185182,19871.578144285268,131630.0,69.0,1.0807386E7,4648.338064516133,14732.171103729188,86948.0,67.0,0,0,0,0,43232,74420,124.95730317166793,215.13744424670585,0.0,1400.0,703.1843393148463,669.9789074850256,448871.7364748285,0,1,1,648,3677,2,1,2,1.0,703.37557791678,0.0029607698001480384,1111.9122957867585,0,0,0,2586312,2327,239309,0,0,0,0,32768,57658,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-52.219.32.44-50936-443-6,192.168.0.13,50936,52.219.32.44,443,6,11/07/2019 10:51:30 AM,1229465,25,25,14317.0,3933.0,1400.0,0.0,572.6800000000002,674.6298194812719,1400.0,0.0,157.32000000000002,392.19103763344725,14843.85484743364,40.66809547242093,25091.12244897959,73794.10278878226,493254.0,74.0,1141001.0,47541.708333333336,103312.55917107296,493254.0,75.0,1141186.0,47549.41666666666,118904.78281451366,583236.0,74.0,0,0,0,0,544,512,20.334047736210465,20.334047736210465,0.0,1400.0,357.84313725490193,581.406961518316,338034.05490196066,2,2,0,14,49,0,0,0,1.0,365.0,572.68,157.32,0,0,0,18250,27,16069,0,0,0,0,14000,228,15,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-52.219.32.44-50936-443-6,192.168.0.13,50936,52.219.32.44,443,6,11/07/2019 10:51:31 AM,87366,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.892200627246297,87366.0,0.0,87366.0,87366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11.446100313623148,11.446100313623148,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,228,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.23-110.76.142.34-40608-443-6,192.168.0.23,40608,110.76.142.34,443,6,11/07/2019 10:51:32 AM,60635,6,25,1678.0,23063.0,1370.0,0.0,279.6666666666667,539.7442604295729,1448.0,0.0,922.52,661.2352153356625,408031.6648800198,511.25587531953494,2021.1666666666667,2922.4911796962365,9736.0,73.0,55995.0,11199.0,10126.702301341735,27914.0,827.0,52276.0,2178.166666666666,4021.0441394014183,15267.0,73.0,0,0,0,0,212,808,98.95275006184546,412.30312525768943,0.0,1448.0,773.15625,685.4922464621152,469899.61995967734,1,2,0,10,30,0,0,0,4.0,798.0967741935484,279.6666666666667,922.52,0,0,0,24741,26,510745,0,0,0,0,65535,33,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
