Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.24-192.168.0.15-48319-31750-17,192.168.0.24,48319,192.168.0.15,31750,17,11/07/2019 11:22:33 AM,2019776,7,0,2100.0,0.0,300.0,300.0,300.0,0.0,0,0,0,0,1039.7192559967048,3.465730853322349,336629.3333333334,822294.0797555742,2015127.0,73.0,2019776.0,336629.3333333334,822294.0797555742,2015127.0,73.0,0,0,0,0,0,0,0,0,0,56,0,3.465730853322349,0.0,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,342.85714285714283,300.0,0.0,0,0,0,1800,6,387180,7,2100,0,0,0,0,6,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.24-163.152.1.1-57483-53-17,192.168.0.24,57483,163.152.1.1,53,17,11/07/2019 11:22:08 AM,9152,1,1,31.0,117.0,31.0,31.0,31.0,0.0,117.0,117.0,117.0,0.0,16171.32867132867,218.53146853146853,9152.0,0.0,9152.0,9152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,109.26573426573427,109.26573426573427,31.0,117.0,59.66666666666667,49.652123150307816,2465.3333333333335,0,0,0,0,0,0,0,0,1.0,89.5,31.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.24-47547-8873-6,192.168.0.15,47547,192.168.0.24,8873,6,11/07/2019 11:22:14 AM,1537,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1301.2361743656475,1537.0,0.0,1537.0,1537.0,1537.0,1537.0,0.0,1537.0,1537.0,0,0,0,0,0,0,0,0,0,48,0,1301.2361743656475,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-13.228.233.32-56361-6000-17,192.168.0.13,56361,13.228.233.32,6000,17,11/07/2019 11:22:20 AM,87617,1,1,60.0,44.0,60.0,60.0,60.0,0.0,44.0,44.0,44.0,0.0,1186.984261045231,22.826620404715978,87617.0,0.0,87617.0,87617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11.413310202357989,11.413310202357989,44.0,60.0,54.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,82.0,60.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.24-51193-39628-17,192.168.0.15,51193,192.168.0.24,39628,17,11/07/2019 11:22:05 AM,1168011,2,0,600.0,0.0,300.0,300.0,300.0,0.0,0,0,0,0,513.6937922673674,1.7123126408912246,1168011.0,0.0,1168011.0,1168011.0,1168011.0,1168011.0,0.0,1168011.0,1168011.0,0,0,0,0,0,0,0,0,0,16,0,1.7123126408912246,0.0,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,450.0,300.0,0.0,0,0,0,0,0,0,2,600,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.24-223.39.123.191-56771-443-6,192.168.0.24,56771,223.39.123.191,443,6,11/07/2019 11:22:18 AM,37898,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,52.7732334160114,37898.0,0.0,37898.0,37898.0,37898.0,37898.0,0.0,37898.0,37898.0,0,0,0,0,0,0,0,0,0,40,0,52.7732334160114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,35040,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.24-58366-35982-17,192.168.0.15,58366,192.168.0.24,35982,17,11/07/2019 11:22:14 AM,1163439,2,0,600.0,0.0,300.0,300.0,300.0,0.0,0,0,0,0,515.7124696696604,1.7190415655655347,1163439.0,0.0,1163439.0,1163439.0,1163439.0,1163439.0,0.0,1163439.0,1163439.0,0,0,0,0,0,0,0,0,0,16,0,1.7190415655655347,0.0,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,450.0,300.0,0.0,0,0,0,0,0,0,2,600,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-163.152.1.1-55490-53-17,192.168.0.13,55490,163.152.1.1,53,17,11/07/2019 11:22:09 AM,4910,1,1,44.0,407.0,44.0,44.0,44.0,0.0,407.0,407.0,407.0,0.0,91853.36048879837,407.33197556008145,4910.0,0.0,4910.0,4910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,203.66598778004072,203.66598778004072,44.0,407.0,165.0,209.57814771583415,43923.0,0,0,0,0,0,0,0,0,1.0,247.5,44.0,407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
223.39.123.191-192.168.0.24-443-56960-6,223.39.123.191,443,192.168.0.24,56960,6,11/07/2019 11:22:06 AM,10681,2,3,37.0,0.0,37.0,0.0,18.5,26.16295090390226,0.0,0.0,0.0,0.0,3464.0951221795713,468.1209624566988,2670.25,2160.661684916606,5606.0,499.0,8829.0,8829.0,0.0,8829.0,8829.0,7957.0,3978.5,4920.756090277184,7458.0,499.0,1,0,0,0,40,60,187.24838498267954,280.8725774740193,0.0,37.0,12.333333333333334,19.106717841289925,365.06666666666666,1,0,0,1,5,0,0,0,1.0,14.8,18.5,0.0,0,0,0,0,0,0,0,0,0,0,65535,35040,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.15-192.168.0.24-47547-42510-6,192.168.0.15,47547,192.168.0.24,42510,6,11/07/2019 11:22:14 AM,1537,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1301.2361743656475,1537.0,0.0,1537.0,1537.0,1537.0,1537.0,0.0,1537.0,1537.0,0,0,0,0,0,0,0,0,0,48,0,1301.2361743656475,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
