Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.16-192.168.0.13-53181-9010-6,192.168.0.16,53181,192.168.0.13,9010,6,31/05/2019 12:45:37 PM,38626,9,4,896.0,0.0,448.0,0.0,99.55555555555554,197.54943122615612,0.0,0.0,0.0,0.0,23196.8104385647,336.56086573810387,3218.833333333333,8379.940614167244,29753.0,119.0,38626.0,4828.25,10786.497349530504,31422.0,119.0,6376.0,2125.3333333333335,2967.5886395073917,5552.0,405.0,0,0,0,0,300,144,233.00367628022576,103.55718945787811,0.0,448.0,64.00000000000001,162.6851607813741,26466.461538461543,0,4,1,2,11,0,2,4,0.0,68.92307692307692,99.55555555555556,0.0,0,0,0,0,0,0,0,0,0,0,65535,1869,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-53182-9020-6,192.168.0.16,53182,192.168.0.13,9020,6,31/05/2019 12:45:37 PM,257756,40,51,388.0,51406.0,192.0,0.0,9.700000000000001,42.35999564175179,1388.0,0.0,1007.9607843137255,597.2425289874897,200941.97613246637,353.0470677695185,2863.9555555555557,21117.98785896719,200186.0,70.0,257756.0,6609.128205128204,32937.88965947839,205636.0,70.0,251759.0,5035.1799999999985,28858.13837581972,204194.0,70.0,0,0,0,0,1364,1648,155.18552429429383,197.86154347522464,0.0,1388.0,562.9782608695656,667.65961549249,445769.3621595796,0,3,1,14,90,0,2,4,1.0,569.1648351648352,9.7,1007.9607843137255,0,0,0,51794,50,203961,0,0,0,0,65535,1869,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-53183-9010-6,192.168.0.16,53183,192.168.0.13,9010,6,31/05/2019 12:45:39 PM,24715,6,6,352.0,414.0,176.0,0.0,58.66666666666667,90.88600919100071,414.0,0.0,69.0,169.01479225203929,30993.323892373053,485.5351001416144,2246.818181818182,3428.4809119545007,10998.0,261.0,4515.0,903.0,1120.6745736385742,2907.0,354.0,22847.0,4569.4,4968.245042265931,10998.0,261.0,0,0,0,0,216,208,242.7675500708072,242.7675500708072,0.0,414.0,58.92307692307692,125.23741556104652,15684.410256410256,1,4,0,3,10,0,2,4,1.0,63.833333333333336,58.666666666666664,69.0,0,0,0,0,0,0,0,0,0,0,65535,1869,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-192.168.0.16-9010-53183-6,192.168.0.13,9010,192.168.0.16,53183,6,31/05/2019 12:45:39 PM,4070,2,3,414.0,0.0,414.0,0.0,207.0,292.74220741123065,0.0,0.0,0.0,0.0,101719.90171990173,1228.5012285012285,1017.5000000000001,1850.4421994035192,3793.0,73.0,84.0,84.0,0.0,84.0,84.0,193.0,96.5,33.23401871576773,120.0,73.0,1,0,0,0,64,84,491.40049140049143,737.1007371007371,0.0,414.0,138.0,213.7886807106494,45705.6,1,0,1,1,5,0,0,0,1.0,165.6,207.0,0.0,0,0,0,0,0,0,0,0,0,0,1869,32768,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-53183-9010-6,192.168.0.16,53183,192.168.0.13,9010,6,31/05/2019 12:45:39 PM,150,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20000.0,75.0,1.4142135623730951,76.0,74.0,150.0,75.0,1.4142135623730951,76.0,74.0,0,0,0,0,0,0,0,0,0,84,0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32739,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-192.168.0.13-53184-9010-6,192.168.0.16,53184,192.168.0.13,9010,6,31/05/2019 12:45:39 PM,69220,6,7,640.0,2405.0,320.0,0.0,106.66666666666666,165.24728943818312,1388.0,0.0,343.5714285714286,596.4539258939334,43990.17624963883,187.80699219878647,5768.333333333333,16885.984561347337,59247.0,80.0,7276.0,1455.2000000000003,2726.9654746622664,6327.0,80.0,67824.0,11304.0,23629.546555107652,59247.0,112.0,0,0,0,0,216,240,86.68015024559375,101.12684195319271,0.0,1388.0,217.5,438.8223313159193,192565.03846153847,1,4,0,3,11,0,2,4,1.0,234.23076923076923,106.66666666666667,343.57142857142856,0,0,0,3045,4,49034,0,0,0,0,65535,1869,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.13-192.168.0.16-9010-53184-6,192.168.0.13,9010,192.168.0.16,53184,6,31/05/2019 12:45:39 PM,1750,3,5,2405.0,0.0,1388.0,0.0,801.6666666666667,718.6183502620381,0.0,0.0,0.0,0.0,1374285.7142857143,4571.428571428572,250.0,227.12698357233265,605.0,73.0,151.0,75.5,0.7071067811865476,76.0,75.0,994.0,248.5,202.14268887760116,430.0,73.0,0,0,0,0,96,148,1714.2857142857142,2857.142857142857,0.0,1388.0,421.44444444444446,641.1745298885303,411104.77777777775,1,0,1,1,8,0,0,0,1.0,474.125,801.6666666666666,0.0,0,0,0,0,0,0,0,0,0,0,1869,32768,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-31.13.95.8-61607-443-6,192.168.0.16,61607,31.13.95.8,443,6,31/05/2019 12:45:40 PM,413662,17,15,1674.0,3466.0,806.0,0.0,98.47058823529413,220.7595178149344,1398.0,0.0,231.06666666666663,482.581372363647,12425.603512046067,77.35784287655139,13343.935483870966,32607.246121003514,163775.0,74.0,363750.0,22734.375,53603.989536694,210011.0,74.0,366449.0,26174.928571428572,57464.76030706429,213494.0,74.0,0,0,0,0,556,488,41.09635402816793,36.261488848383465,0.0,1398.0,155.75757575757578,362.51146794817316,131414.5643939394,1,2,0,14,31,0,1,1,0.0,160.625,98.47058823529412,231.06666666666666,0,0,0,5140,16,14123,0,0,0,0,65535,124,8,32,0,0,0,0,0,0,0,0,NeedManualLabel
31.13.95.8-192.168.0.16-443-61607-6,31.13.95.8,443,192.168.0.16,61607,6,31/05/2019 12:45:40 PM,452,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424.778761061947,452.0,0.0,452.0,452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,2212.3893805309735,2212.3893805309735,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,124,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.16-139.224.241.114-61606-80-6,192.168.0.16,61606,139.224.241.114,80,6,31/05/2019 12:45:37 PM,4322576,4,5,230.0,363.0,230.0,0.0,57.5,115.00000000000001,363.0,0.0,72.6,162.33853516648472,137.1867145887082,2.08209178971058,540322.0,1423782.5146445045,4060180.0,125.0,65551.0,21850.333333333332,18818.94208858015,33113.0,125.0,4291609.0,1072902.25,1993369.2114916686,4060180.0,1804.0,0,0,0,0,140,168,0.9253741287602578,1.1567176609503222,0.0,363.0,59.3,128.88586682280825,16611.566666666666,1,2,0,2,8,0,1,1,1.0,65.88888888888889,57.5,72.6,0,0,0,0,0,0,4,230,5,363,65535,123,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
